    i     j      r(x)           v(x)           r(y)           v(y)           r(z)           v(z)
    4    27   -0.06912000    -0.04380765    -0.08605700    -0.05454074    -0.00000000    -0.00000000
    4    28    0.00000000     0.00000000     0.00000000     0.00000000     0.07524500     0.07247227
    4    29    0.00000000     0.00000000     0.00000000     0.00000000     0.51222500     0.49335766
    4    30    0.14338800     0.05037590    -0.09993400    -0.03511028     0.00000000     0.00000000
    4    31   -0.09993400    -0.03511028    -0.14338800    -0.05037590     0.00000000     0.00000000
    4    32    0.01248800     0.00588556     0.01554800     0.00732817     0.00000000     0.00000000
    4    33    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.17617700    -0.16099435
    4    34    0.00000000     0.00000000    -0.00000000    -0.00000000     0.00095200     0.00086996
    4    35   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00315700     0.00250377
    4    36   -0.00000000     0.00000000    -0.00000000    -0.00000000     0.17442800     0.13834458
    4    37    0.02436600    -0.00884744     0.03033700    -0.01101642    -0.00000000    -0.00000000
    4    38   -0.00937300    -0.01607246    -0.01167000    -0.02001054    -0.00000000    -0.00000000
    4    39    0.02080900     0.01196464     0.02590800     0.01489686    -0.00000000     0.00000000
    4    40    0.02822700     0.01945675     0.03514400     0.02422415    -0.00000000    -0.00000000
    4    41   -0.00000000     0.00000000     0.00000000    -0.00000000    -0.00246800    -0.00180749
    4    42    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.04770200    -0.03494305
    4    43    0.01681500     0.00970969     0.02338100     0.01350100    -0.00000000    -0.00000000
    4    44    0.02338100     0.01350100    -0.01681500    -0.00970969     0.00000000     0.00000000
    4    45    0.01366600     0.00603943     0.01701400     0.00751871    -0.00000000    -0.00000000
    4    46    0.02409200     0.00347271     0.02999600     0.00432258     0.00000000    -0.00000000
    4    47    0.29621600     0.19614240    -0.23791700    -0.15753925    -0.00000000    -0.00000000
    4    48   -0.02882600    -0.01469792    -0.03588900    -0.01830015    -0.00000000    -0.00000000
    4    49    0.00000000     0.00000000    -0.00000000    -0.00000000     0.00020800     0.00024837
    4    50   -0.00000000    -0.00000000     0.00000000     0.00000000     0.00761900     0.00909333
    4    51    0.00000000     0.00000000    -0.00000000    -0.00000000     0.06824200     0.03850738
    4    52    0.00000000     0.00000000     0.00000000    -0.00000000     0.00828100     0.00467325
    4    53   -0.18955700    -0.11892824     0.25727600     0.16141576     0.00000000     0.00000000
    4    54   -0.25727600    -0.16141576    -0.18955700    -0.11892824    -0.00000000    -0.00000000
    4    55    0.00977600     0.00189962     0.01217100     0.00236565    -0.00000000    -0.00000000
    4    56   -0.20433200    -0.11157698    -0.25440000    -0.13891749    -0.00000000    -0.00000000
    4    57   -0.00000000     0.00000000    -0.00000000    -0.00000000    -0.03721100     0.00665039
    4    58   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00438500     0.00078359
    4    59    0.01456500     0.00328153     0.01102600     0.00248422    -0.00000000    -0.00000000
    4    60   -0.01102600    -0.00248422     0.01456500     0.00328153     0.00000000     0.00000000
    4    61    0.00000000     0.00000000     0.00000000    -0.00000000    -0.14023200    -0.11344803
    4    62   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.02583200     0.02089818
    4    63   -0.00927500    -0.00739920     0.03790600     0.03023812    -0.00000000    -0.00000000
    4    64    0.03790600     0.03023812     0.00927500     0.00739920     0.00000000     0.00000000
    4    65    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
    4    66   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
    4    67   -0.03263200    -0.01511276     0.02621000     0.01213790    -0.00000000    -0.00000000
    4    68    0.00000000     0.00000000     0.00000000     0.00000000    -0.31515400    -0.21138961
    4    69   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.04828000    -0.03238427
    4    70   -0.01003400    -0.00082502     0.01821300     0.00149783     0.00000000     0.00000000
    4    71   -0.01821300    -0.00149783    -0.01003400    -0.00082502     0.00000000     0.00000000
    4    72    0.03153600     0.00342822     0.03926300     0.00426910     0.00000000     0.00000000
    4    73    0.00000000     0.00000000    -0.00000000    -0.00000000     0.04808500     0.04364445
    4    74    0.00000000     0.00000000     0.00000000     0.00000000     0.00615700     0.00558824
    4    75   -0.07646600    -0.02317826    -0.09520300    -0.02885789     0.00000000     0.00000000
    4    76   -0.01551500    -0.00207221    -0.01931700    -0.00257985    -0.00000000    -0.00000000
    4    77    0.00000000     0.00000000     0.00000000     0.00000000    -0.14273100    -0.07407359
    4    78    0.00000000     0.00000000     0.00000000    -0.00000000    -0.01915400    -0.00994026
    4    79    0.00000000     0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    4    80    0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
    4    81    0.01170400     0.00523228    -0.08311200    -0.03715510    -0.00000000    -0.00000000
    4    82   -0.08311200    -0.03715510    -0.01170400    -0.00523228    -0.00000000    -0.00000000
    4    83    0.00383000     0.00324168    -0.00253500    -0.00214507     0.00000000     0.00000000
    4    84   -0.00253500    -0.00214507    -0.00383000    -0.00324168     0.00000000     0.00000000
    4    85    0.00000000     0.00000000     0.00000000     0.00000000    -0.03424400    -0.00389464
    4    86   -0.00000000     0.00000000    -0.00000000    -0.00000000     0.00340300     0.00038704
    4    87   -0.10318100    -0.00579492    -0.12846400    -0.00721474    -0.00000000     0.00000000
    4    88   -0.00000000    -0.00000000     0.00000000     0.00000000     0.00074900     0.00068035
    4    89   -0.00000000     0.00000000    -0.00000000    -0.00000000     0.01483500     0.01346666
    4    90    0.02115000     0.00159823     0.02633200     0.00198956    -0.00000000    -0.00000000
    4    91    0.05085700     0.00258359     0.06331900     0.00321636    -0.00000000     0.00000000
    4    92   -0.00000000    -0.00000000     0.00000000     0.00000000     0.02060400    -0.01351104
    4    93   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00274600    -0.00180056
    4    94    0.04450800     0.00912573     0.05541400     0.01136169     0.00000000    -0.00000000
    4    95    0.02645900     0.01589354     0.04090600     0.02457171    -0.00000000    -0.00000000
    4    96    0.04090600     0.02457171    -0.02645900    -0.01589354     0.00000000     0.00000000
    4    97    0.02332000     0.01924845     0.02903400     0.02396492     0.00000000     0.00000000
    4    98    0.00000000     0.00000000     0.00000000     0.00000000     0.00130800    -0.00133618
    4    99    0.00000000     0.00000000     0.00000000     0.00000000    -0.01266400     0.01293872
    4   100   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000    -0.00000000
    5     6   -0.85256500    -2.33056278     0.66274700     1.81167129    -0.00000000     0.00000000
    5     7    0.66274700     1.81167129     0.85256500     2.33056278     0.00000000    -0.00000000
    5     8    0.00000000     0.00000000     0.00000000     0.00000000    -1.92226500     0.90271606
    5     9    0.00000000     0.00000000    -0.00000000    -0.00000000     0.66276200    -1.30276591
    5    10    0.00000000    -0.00000000     0.00000000    -0.00000000     0.18265600     0.29011797
    5    11   -0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
    5    12   -0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
    5    13   -0.04627100     0.37479968    -0.04484500     0.36325526     0.00000000    -0.00000000
    5    14    0.04484500    -0.36325526    -0.04627100     0.37479968    -0.00000000     0.00000000
    5    15   -0.02470700    -0.20477819    -0.02551500    -0.21147506     0.00000000    -0.00000000
    5    16   -0.02551500    -0.21147506     0.02470700     0.20477819     0.00000000    -0.00000000
    5    17    0.00000000     0.00000000    -0.00000000     0.00000000    -0.00000000    -0.00000000
    5    18    0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
    5    19   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.17103700     0.19872495
    5    20   -0.45297500    -0.47374202     0.35091900     0.36700785    -0.00000000    -0.00000000
    5    21   -0.35091900    -0.36700785    -0.45297500    -0.47374202    -0.00000000     0.00000000
    5    22   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.07273700    -0.01392827
    5    23    0.05403400     0.01776674     0.06231200     0.02048731     0.00000000    -0.00000000
    5    24   -0.06231200    -0.02048731     0.05403400     0.01776674    -0.00000000    -0.00000000
    5    25   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
    5    26   -0.00000000     0.00000000    -0.00000000    -0.00000000     0.04406000     0.11891829
    5    27   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.18833500    -0.18689176
    5    28    0.06231300     0.08488636    -0.03658000    -0.04983035     0.00000000     0.00000000
    5    29    0.03658000     0.04983035     0.06231300     0.08488636    -0.00000000    -0.00000000
    5    30   -0.00000000    -0.00000000     0.00000000     0.00000000     0.00000000     0.00000000
    5    31    0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
    5    32   -0.00000000    -0.00000000    -0.00000000     0.00000000     0.32517100     0.20647942
    5    33    0.04693900     0.02083615     0.05779800     0.02565686    -0.00000000    -0.00000000
    5    34    0.05779800     0.02565686    -0.04693900    -0.02083615     0.00000000     0.00000000
    5    35   -0.10668800    -0.04932390     0.08256000     0.03816833     0.00000000     0.00000000
    5    36   -0.08256000    -0.03816833    -0.10668800    -0.04932390    -0.00000000    -0.00000000
    5    37    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.03845600     0.35924647
    5    38    0.00000000    -0.00000000     0.00000000     0.00000000     0.61704800     0.50384683
    5    39   -0.00000000    -0.00000000     0.00000000     0.00000000     0.02588300    -0.03155037
    5    40    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.12468700    -0.08304257
    5    41    0.05700600     0.03801416    -0.04112900    -0.02742629    -0.00000000    -0.00000000
    5    42    0.04112900     0.02742629     0.05700600     0.03801416    -0.00000000     0.00000000
    5    43    0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000
    5    44    0.00000000     0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000
    5    45    0.00000000     0.00000000     0.00000000     0.00000000     0.01478400    -0.05127873
    5    46    0.00000000    -0.00000000     0.00000000    -0.00000000    -0.12310700    -0.05276994
    5    47   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.00000000    -0.00000000
    5    48   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.10133400    -0.06217360
    5    49    0.01577900     0.01019303    -0.01198000    -0.00773934    -0.00000000    -0.00000000
    5    50    0.01198000     0.00773934     0.01577900     0.01019303     0.00000000     0.00000000
    5    51   -0.27942800    -0.19583706    -0.27277500    -0.19117396     0.00000000    -0.00000000
    5    52    0.27277500     0.19117396    -0.27942800    -0.19583706    -0.00000000     0.00000000
    5    53   -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
    5    54    0.00000000     0.00000000     0.00000000     0.00000000     0.00000000    -0.00000000
    5    55   -0.00000000    -0.00000000     0.00000000     0.00000000    -0.02921800    -0.03119853
    5    56    0.00000000     0.00000000    -0.00000000    -0.00000000     0.02491800    -0.00096500
    5    57    0.18684100     0.13747919     0.18366000     0.13513901     0.00000000    -0.00000000
    5    58   -0.18366000    -0.13513901     0.18684100     0.13747919    -0.00000000     0.00000000
    5    59    0.00000000     0.00000000    -0.00000000    -0.00000000     0.00000000     0.00000000
    5    60   -0.00000000    -0.00000000    -0.00000000    -0.00000000    -0.00000000     0.00000000
